|chapter|sec|no|content|lang
287|4|36|36|And going away from the people, they took him with them, as he was, in the boat. And other boats were with him.|en
288|4|37|37|忽然起了暴風，波浪打入船內，甚至船要滿了水。|zh
289|4|37|37|And a great storm of wind came up, and the waves came into the boat, so that the boat was now becoming full.|en
290|4|38|38|耶穌在船尾上，枕著枕頭睡覺。門徒叫醒了他，說：夫子！我們喪命，你不顧麼？|zh
291|4|38|38|And he himself was in the back of the boat, sleeping on the cushion: and they, awaking him, said, Master, is it nothing to you that we are in danger of destruction?|en
292|4|39|39|耶穌醒了，斥責風，向海說：住了罷！靜了罷！風就止住，大大的平靜了。|zh
293|4|39|39|And he came out of his sleep, and gave strong orders to the wind, and said to the sea, Peace, be at rest. And the wind went down, and there was a great calm.|en
294|4|40|40|耶穌對他們說：為甚麼膽怯？你們還沒有信心麼？|zh
295|4|40|40|And he said to them, Why are you full of fear? have you still no faith?|en
296|4|41|41|他們就大大的懼怕，彼此說：這到底是誰，連風和海也聽從他了。|zh
297|4|41|41|And their fear was great, and they said one to another, Who then is this, that even the wind and the sea do his orders?|en
298|5|1|1|他們來到海那邊格拉森人的地方。|zh
299|5|1|1|And they came to the other side of the sea, into the country of the Gerasenes.|en
300|5|2|2|耶穌一下船，就有一個被污鬼附著的人從墳塋裡出來迎著他。|zh
