|chapter|sec|no|content|lang
2523|80|5|5|You have given them the bread of weeping for food; for their drink you have given them sorrow in great measure.|en
2524|80|6|6|你使鄰邦因我們紛爭；我們的仇敵彼此戲笑。|zh
2525|80|6|6|You make us a cause of war among our neighbours; our haters are laughing at us among themselves.|en
2526|80|7|7|萬軍之神啊，求你使我們回轉，使你的臉發光，我們便要得救！|zh
2527|80|7|7|Take us back again, O God of armies; let us see the shining of your face, and let us be safe.|en
2528|80|8|8|你從埃及挪出一棵葡萄樹，趕出外邦人，把這樹栽上。|zh
2529|80|8|8|You took a vine out of Egypt: driving out the nations, and planting it in their land.|en
2530|80|9|9|你在這樹根前預備了地方，他就深深扎根，爬滿了地。|zh
2531|80|9|9|You made ready a place for it, so that it might take deep root, and it sent out its branches over all the land.|en
2532|80|10|10|他的影子遮滿了山，枝子好像佳美的香柏樹。|zh
2533|80|10|10|The mountains were covered with its shade, and the great trees with its branches.|en
2534|80|11|11|他發出枝子，長到大海，發出蔓子，延到大河。|zh
2535|80|11|11|It sent out its arms to the Sea, and its branches to the River.|en
2536|80|12|12|你為何拆毀這樹的籬笆，任憑一切過路的人摘取？|zh
2537|80|12|12|Why are its walls broken down by your hands, so that all who go by may take its fruit?|en
2538|80|13|13|林中出來的野豬把他糟踏；野地的走獸拿他當食物。|zh
2539|80|13|13|It is uprooted by the pigs from the woods, the beasts of the field get their food from it.|en
2540|80|14|14|萬軍之神啊，求你回轉！從天上垂看，眷顧這葡萄樹，|zh
2541|80|14|14|Come back, O God of armies: from heaven let your eyes be turned to this vine, and give your mind to it,|en
2542|80|15|15|保護你右手所栽的和你為自已所堅固的枝子。|zh
2543|80|15|15|Even to the tree which was planted by your right hand, and to the branch which you made strong for yourself.|en
2544|80|16|16|這樹已經被火焚燒，被刀砍伐；他們因你臉上的怒容就滅亡了。|zh
2545|80|16|16|It is burned with fire; it is cut down: they are made waste by the wrath of your face.|en
2546|80|17|17|願你的手扶持你右邊的人，就是你為自已所堅固的人子。|zh
2547|80|17|17|Let your hand be on the man of your right hand, on the son of man whom you made strong for yourself.|en
2548|80|18|18|這樣，我們便不退後離開你；求你救活我們，我們就要求告你的名。|zh
2549|80|18|18|So will we not be turned back from you; keep us in life, and we will give praise to your name.|en
2550|80|19|19|耶和華─萬軍之神啊，求你使我們回轉，使你的臉發光，我們便要得救！|zh
2551|80|19|19|Take us back, O Lord God of armies; let us see the shining of your face, and let us be safe.|en
2552|81|1|1|（亞薩的詩，交與伶長。用迦特樂器。）你們當向神─我們的力量大聲歡呼，向雅各的　神發聲歡樂！|zh
2553|81|1|1|- To the chief music-maker; put to the Gittith. Of Asaph. - Make a song to God our strength: make a glad cry to the God of Jacob.|en
2554|81|2|2|唱起詩歌，打手鼓，彈美琴與瑟。|zh
2555|81|2|2|Take up the melody, playing on an instrument of music, even on corded instruments.|en
2556|81|3|3|當在月朔並月望─我們過節的日期吹角，|zh
2557|81|3|3|Let the horn be sounded in the time of the new moon, at the full moon, on our holy feast-day:|en
2558|81|4|4|因這是為以色列定的律例，是雅各神的典章。|zh
2559|81|4|4|For this is a rule for Israel, and a law of the God of Jacob.|en
2560|81|5|5|他去攻擊埃及地的時候，在約瑟中間立此為證。我在那裡聽見我所不明白的言語：|zh
2561|81|5|5|He gave it to Joseph as a witness, when he went out over the land of Egypt; then the words of a strange tongue were sounding in my ears.|en
2562|81|6|6|神說：我使你的肩得脫重擔，你的手放下筐子。|zh
2563|81|6|6|I took the weight from his back; his hands were made free from the baskets.|en
2564|81|7|7|你在急難中呼求，我就搭救你；我在雷的隱密處應允你，在米利巴水那裡試驗你。（細拉）|zh
2565|81|7|7|You gave a cry in your trouble, and I made you free; I gave you an answer in the secret place of the thunder; I put you to the test at the waters of Meribah. (Selah.)|en
2566|81|8|8|我的民哪，你當聽，我要勸戒你；以色列啊，甚願你肯聽從我。|zh
2567|81|8|8|Give ear, O my people, and I will give you my word, O Israel, if you will only do as I say!|en
2568|81|9|9|在你當中，不可有別的神；外邦的神，你也不可下拜。|zh
2569|81|9|9|There is to be no strange god among you; you are not to give worship to any other god.|en
2570|81|10|10|我是耶和華─你的神，曾把你從埃及地領上來；你要大大張口，我就給你充滿。|zh
2571|81|10|10|I am the Lord your God, who took you up from the land of Egypt: let your mouth be open wide, so that I may give you food.|en
2572|81|11|11|無奈，我的民不聽我的聲音；以色列全不理我。|zh
2573|81|11|11|But my people did not give ear to my voice; Israel would have nothing to do with me.|en
2574|81|12|12|我便任憑他們心裡剛硬，隨自己的計謀而行。|zh
2575|81|12|12|So I gave them up to the desires of their hearts; that they might go after their evil purposes.|en
2576|81|13|13|甚願我的民肯聽從我，以色列肯行我的道，|zh
2577|81|13|13|If only my people would give ear to me, walking in my ways!|en
2578|81|14|14|我便速速治服他們的仇敵，反手攻擊他們的敵人。|zh
2579|81|14|14|I would quickly overcome their haters: my hand would be turned against those who make war on them.|en
2580|81|15|15|恨耶和華的人必來投降，但他的百姓必永久長存。|zh
2581|81|15|15|The haters of the Lord would be broken, and their destruction would be eternal.|en
2582|81|16|16|他也必拿上好的麥子給他們吃，又拿從磐石出的蜂蜜叫他們飽足。|zh
2583|81|16|16|I would give them the best grain for food; you would be full of honey from the rock.|en
2584|82|1|1|（亞薩的詩。）神站在有權力者的會中，在諸　神中行審判，|zh
2585|82|1|1|- A Psalm. Of Asaph. - God is in the meeting-place of God; he is judging among the gods.|en
2586|82|2|2|說：你們審判不秉公義，徇惡人的情面，要到幾時呢？（細拉）|zh
2587|82|2|2|How long will you go on judging falsely, having respect for the persons of evil-doers? (Selah.)|en
2588|82|3|3|你們當為貧寒的人和孤兒伸冤；當為困苦和窮乏的人施行公義。|zh
2589|82|3|3|Give ear to the cause of the poor and the children without fathers; let those who are troubled and in need have their rights.|en
2590|82|4|4|當保護貧寒和窮乏的人，救他們脫離惡人的手。|zh
2591|82|4|4|Be the saviour of the poor and those who have nothing: take them out of the hand of the evil-doers.|en
2592|82|5|5|你們仍不知道，也不明白，在黑暗中走來走去；地的根基都搖動了。|zh
2593|82|5|5|They have no knowledge or sense; they go about in the dark: all the bases of the earth are moved.|en
2594|82|6|6|我曾說：你們是神，都是至高者的兒子。|zh
2595|82|6|6|I said, You are gods; all of you are the sons of the Most High:|en
2596|82|7|7|然而，你們要死，與世人一樣，要仆倒，像王子中的一位。|zh
2597|82|7|7|But you will come to death like men, falling like one of the rulers of the earth.|en
2598|82|8|8|神啊，求你起來審判世界，因為你要得萬邦為業。|zh
2599|82|8|8|Up! O God, come as judge of the earth; for all the nations are your heritage.|en
2600|83|1|1|（亞薩的詩歌。）神啊，求你不要靜默！神啊，求你不要閉口，也不要不作聲！|zh
2601|83|1|1|- A Song. A Psalm. Of Asaph. - O God, do not keep quiet: let your lips be open and take no rest, O God.|en
2602|83|2|2|因為你的仇敵喧嚷，恨你的抬起頭來。|zh
2603|83|2|2|For see! those who make war on you are out of control; your haters are lifting up their heads.|en
2604|83|3|3|他們同謀奸詐要害你的百姓，彼此商議要害你所隱藏的人。|zh
2605|83|3|3|They have made wise designs against your people, talking together against those whom you keep in a secret place.|en
2606|83|4|4|他們說：來罷，我們將他們剪滅，使他們不再成國！使以色列的名不再被人記念！|zh
2607|83|4|4|They have said, Come, let us put an end to them as a nation; so that the name of Israel may go out of man's memory.|en
2608|83|5|5|他們同心商議，彼此結盟，要抵擋你，|zh
2609|83|5|5|For they have all come to an agreement; they are all joined together against you:|en
2610|83|6|6|就是住帳棚的以東人和以實瑪利人，摩押和夏甲人，|zh
2611|83|6|6|The tents of Edom and the Ishmaelites; Moab and the Hagarites;|en
2612|83|7|7|迦巴勒、亞捫，和亞瑪力、非利士並推羅的居民。|zh
2613|83|7|7|Gebal and Ammon and Amalek; the Philistines and the people of Tyre;|en
2614|83|8|8|亞述也與他們連合；他們作羅得子孫的幫手。（細拉）|zh
2615|83|8|8|Assur is joined with them; they have become the support of the children of Lot. (Selah.)|en
2616|83|9|9|求你待他們，如待米甸，如在基順河待西西拉和耶賓一樣。|zh
2617|83|9|9|Do to them what you did to the Midianites; what you did to Sisera and Jabin, at the stream of Kishon:|en
2618|83|10|10|他們在隱多珥滅亡，成了地上的糞土。|zh
2619|83|10|10|Who came to destruction at En-dor; their bodies became dust and waste.|en
2620|83|11|11|求你叫他們的首領像俄立和西伊伯，叫他們的王子都像西巴和撒慕拿。|zh
2621|83|11|11|Make their chiefs like Oreb and Zeeb; and all their rulers like Zebah and Zalmunna:|en
2622|83|12|12|他們說：我們要得神的住處，作為自己的產業。|zh
2623|83|12|12|Who have said, Let us take for our heritage the resting-place of God.|en
2624|83|13|13|我的神啊，求你叫他們像旋風的塵土，像風前的碎秸。|zh
2625|83|13|13|O my God, make them like the rolling dust; like dry stems before the wind.|en
2626|83|14|14|火怎樣焚燒樹林，火燄怎樣燒著山嶺，|zh
2627|83|14|14|As fire burning a wood, and as a flame causing fire on the mountains,|en
2628|83|15|15|求你也照樣用狂風追趕他們，用暴雨恐嚇他們。|zh
2629|83|15|15|So go after them with your strong wind, and let them be full of fear because of your storm.|en
2630|83|16|16|願你使他們滿面羞恥，好叫他們尋求你─耶和華的名！|zh
2631|83|16|16|Let their faces be full of shame; so that they may give honour to your name, O Lord.|en
2632|83|17|17|願他們永遠羞愧驚惶！願他們慚愧滅亡！|zh
2633|83|17|17|Let them be overcome and troubled for ever; let them be put to shame and come to destruction;|en
2634|83|18|18|使他們知道：惟獨你─名為耶和華的─是全地以上的至高者！|zh
2635|83|18|18|So that men may see that you only, whose name is Yahweh, are Most High over all the earth.|en
2636|84|1|1|（可拉後裔的詩，交與伶長。用迦特樂器。）萬軍之耶和華啊，你的居所何等可愛！|zh
2637|84|1|1|- To the chief music-maker; put to the Gittith A Psalm. Of the sons of Korah. - How dear are your tents, O Lord of armies!|en
2638|84|2|2|我羨慕渴想耶和華的院宇；我的心腸，我的肉體向永生神呼籲（或譯：歡呼）。|zh
2639|84|2|2|The passion of my soul's desire is for the house of the Lord; my heart and my flesh are crying out for the living God.|en
2640|84|3|3|萬軍之耶和華─我的王，我的神啊，在你祭壇那裡，麻雀為自己找著房屋，燕子為自己找著菢雛之窩。|zh
2641|84|3|3|The little birds have places for themselves, where they may put their young, even your altars, O Lord of armies, my King and my God.|en
2642|84|4|4|如此住在你殿中的便為有福！他們仍要讚美你。（細拉）|zh
2643|84|4|4|Happy are they whose resting-place is in your house: they will still be praising you. (Selah.)|en
2644|84|5|5|靠你有力量、心中想往錫安大道的，這人便為有福！|zh
2645|84|5|5|Happy is the man whose strength is in you; in whose heart are the highways to Zion.|en
2646|84|6|6|他們經過流淚谷，叫這谷變為泉源之地；並有秋雨之福蓋滿了全谷。|zh
2647|84|6|6|Going through the valley of balsam-trees, they make it a place of springs; it is clothed with blessings by the early rain.|en
2648|84|7|7|他們行走，力上加力，各人到錫安朝見神。|zh
2649|84|7|7|They go from strength to strength; every one of them comes before God in Zion.|en
2650|84|8|8|耶和華─萬軍之神啊，求你聽我的禱告！雅各的　神啊，求你留心聽！（細拉）|zh
2651|84|8|8|O Lord God of armies, let my prayer come to you: give ear, O God of Jacob. (Selah.)|en
2652|84|9|9|神啊，你是我們的盾牌；求你垂顧觀看你受膏者的面！|zh
2653|84|9|9|O God, let your eyes be on him who is our safe cover, and let your heart be turned to your king.|en
2654|84|10|10|在你的院宇住一日，勝似在別處住千日；寧可在我神殿中看門，不願住在惡人的帳棚裡。|zh
2655|84|10|10|For a day in your house is better than a thousand. It is better to be a door-keeper in the house of my God, than to be living in the tents of sin.|en
2656|84|11|11|因為耶和華─神是日頭，是盾牌，要賜下恩惠和榮耀。他未嘗留下一樣好處不給那些行動正直的人。|zh
2657|84|11|11|The Lord God is our sun and our strength: the Lord will give grace and glory: he will not keep back any good thing from those whose ways are upright.|en
2658|84|12|12|萬軍之耶和華啊，倚靠你的人便為有福！|zh
2659|84|12|12|O Lord of armies, happy is the man whose hope is in you.|en
2660|85|1|1|（可拉後裔的詩，交與伶長。）耶和華啊，你已經向你的地施恩，救回被擄的雅各。|zh
2661|85|1|1|- To the chief music-maker. A Psalm. Of the sons of Korah. - Lord, you were good to your land: changing the fate of Jacob.|en
2662|85|2|2|你赦免了你百姓的罪孽，遮蓋了他們一切的過犯。（細拉）|zh
2663|85|2|2|The wrongdoing of your people had forgiveness; all their sin had been covered. (Selah.)|en
2664|85|3|3|你收轉了所發的忿怒和你猛烈的怒氣。|zh
2665|85|3|3|You were no longer angry: you were turned from the heat of your wrath.|en
2666|85|4|4|拯救我們的神啊，求你使我們回轉，叫你的惱恨向我們止息。|zh
2667|85|4|4|Come back to us, O God of our salvation, and be angry with us no longer.|en
2668|85|5|5|你要向我們發怒到永遠麼？你要將你的怒氣延留到萬代麼？|zh
2669|85|5|5|Will you go on being angry with us for ever? will you keep your wrath against us through all the long generations?|en
2670|85|6|6|你不再將我們救活，使你的百姓靠你歡喜麼？|zh
2671|85|6|6|Will you not give us life again, so that your people may be glad in you?|en
2672|85|7|7|耶和華啊，求你使我們得見你的慈愛，又將你的救恩賜給我們。|zh
2673|85|7|7|Let us see your mercy, O Lord, and give us your salvation.|en
2674|85|8|8|我要聽神─耶和華所說的話；因為他必應許將平安賜給他的百姓─他的聖民；他們卻不可再轉去妄行。|zh
2675|85|8|8|I will give ear to the voice of the Lord; for he will say words of peace to his people and to his saints; but let them not go back to their foolish ways.|en
2676|85|9|9|他的救恩誠然與敬畏他的人相近，叫榮耀住在我們的地上。|zh
2677|85|9|9|Truly, his salvation is near to his worshippers; so that glory may be in our land.|en
2678|85|10|10|慈愛和誠實彼此相遇；公義和平安彼此相親。|zh
2679|85|10|10|Mercy and faith have come together; righteousness and peace have given one another a kiss.|en
2680|85|11|11|誠實從地而生；公義從天而現。|zh
2681|85|11|11|Faith comes up from the earth like a plant; righteousness is looking down from heaven.|en
2682|85|12|12|耶和華必將好處賜給我們；我們的地也要多出土產。|zh
2683|85|12|12|The Lord will give what is good; and our land will give its increase.|en
2684|85|13|13|公義要行在他面前，叫他的腳蹤成為可走的路。|zh
2685|85|13|13|Righteousness will go before him, making a way for his footsteps.|en
2686|86|1|1|（大衛的祈禱。）耶和華啊，求你側耳應允我，因我是困苦窮乏的。|zh
2687|86|1|1|- A Prayer. Of David. - Let your ears be open to my voice, O Lord, and give me an answer; for I am poor and in need.|en
2688|86|2|2|求你保存我的性命，因我是虔誠人。我的神啊，求你拯救這倚靠你的僕人！|zh
2689|86|2|2|Keep my soul, for I am true to you; O my God, give salvation to your servant, whose hope is in you.|en
2690|86|3|3|主啊，求你憐憫我，因我終日求告你。|zh
2691|86|3|3|Have mercy on me, O Lord; for my cry goes up to you all the day.|en
2692|86|4|4|主啊，求你使僕人心裡歡喜，因為我的心仰望你。|zh
2693|86|4|4|Make glad the soul of your servant; for it is lifted up to you, O Lord.|en
2694|86|5|5|主啊，你本為良善，樂意饒恕人，有豐盛的慈愛賜給凡求告你的人。|zh
2695|86|5|5|You are good, O Lord, and full of forgiveness; your mercy is great to all who make their cry to you.|en
2696|86|6|6|耶和華啊，求你留心聽我的禱告，垂聽我懇求的聲音。|zh
2697|86|6|6|O Lord, give ear to my prayer; and take note of the sound of my requests.|en
2698|86|7|7|我在患難之日要求告你，因為你必應允我。|zh
2699|86|7|7|In the day of my trouble I send up my cry to you; for you will give me an answer.|en
2700|86|8|8|主啊，諸神之中沒有可比你的；你的作為也無可比。|zh
2701|86|8|8|There is no god like you, O Lord; there are no works like your works.|en
2702|86|9|9|主啊，你所造的萬民都要來敬拜你；他們也要榮耀你的名。|zh
2703|86|9|9|Let all the nations whom you have made come and give worship to you, O Lord, giving glory to your name.|en
2704|86|10|10|因你為大，且行奇妙的事；惟獨你是神。|zh
2705|86|10|10|For you are great, and do great works of wonder; you only are God.|en
2706|86|11|11|耶和華啊，求你將你的道指教我；我要照你的真理行；求你使我專心敬畏你的名！|zh
2707|86|11|11|Make your way clear to me, O Lord; I will go on my way in your faith: let my heart be glad in the fear of your name.|en
2708|86|12|12|主─我的神啊，我要一心稱讚你；我要榮耀你的名，直到永遠。|zh
2709|86|12|12|I will give you praise, O Lord my God, with all my heart; I will give glory to your name for ever.|en
2710|86|13|13|因為，你向我發的慈愛是大的；你救了我的靈魂免入極深的陰間。|zh
2711|86|13|13|For your mercy to me is great; you have taken my soul up from the deep places of the underworld.|en
2712|86|14|14|神啊，驕傲的人起來攻擊我，又有一黨強橫的人尋索我的命；他們沒有將你放在眼中。|zh
2713|86|14|14|O God, men of pride have come up against me, and the army of violent men would take my life; they have not put you before them.|en
2714|86|15|15|主啊，你是有憐憫有恩典的神，不輕易發怒，並有豐盛的慈愛和誠實。|zh
2715|86|15|15|But you, O Lord, are a God full of pity and forgiveness, slow to get angry, great in mercy and wisdom.|en
2716|86|16|16|求你向我轉臉，憐恤我，將你的力量賜給僕人，救你婢女的兒子。|zh
2717|86|16|16|O be turned to me and have mercy on me: give your strength to your servant, and your salvation to the son of her who is your servant.|en
2718|86|17|17|求你向我顯出恩待我的憑據，叫恨我的人看見便羞愧，因為你─耶和華幫助我，安慰我。|zh
2719|86|17|17|Give me a sign for good; so that my haters may see it and be shamed; because you, Lord, have been my help and comfort.|en
2720|87|1|1|（可拉後裔的詩歌。）耶和華所立的根基在聖山上。|zh
2721|87|1|1|- Of the sons of Korah. A Psalm. A Song. - This house is resting on the holy mountain.|en
2722|87|2|2|他愛錫安的門，勝於愛雅各一切的住處。|zh
2723|87|2|2|The Lord has more love for the doors of Zion than for all the tents of Jacob.|en
2724|87|3|3|神的城啊，有榮耀的事乃指著你說的。（細拉）|zh
2725|87|3|3|Noble things are said of you, O town of God. (Selah.)|en
2726|87|4|4|我要提起拉哈伯和巴比倫人，是在認識我之中的；看哪，非利士和推羅並古實人，個個生在那裡。|zh
2727|87|4|4|Rahab and Babylon will be named among those who have knowledge of me; see, Philistia and Tyre, with Ethiopia; this man had his birth there.|en
2728|87|5|5|論到錫安，必說：這一個、那一個都生在其中，而且至高者必親自堅立這城。|zh
2729|87|5|5|And of Zion it will be said, This or that man had his birth there; and the Most High will make her strong.|en
2730|87|6|6|當耶和華記錄萬民的時候，他要點出這一個生在那裡。（細拉）|zh
2731|87|6|6|The Lord will keep in mind, when he is writing the records of the people, that this man had his birth there. (Selah.)|en
2732|87|7|7|歌唱的，跳舞的，都要說：我的泉源都在你裡面。|zh
2733|87|7|7|The players on instruments will be there, and the dancers will say, All my springs are in you.|en
2734|88|1|1|（可拉後裔的詩歌，就是以斯拉人希幔的訓誨詩，交與伶長。調用麻哈拉利暗俄。）耶和華─拯救我的神啊，我晝夜在你面前呼籲。|zh
2735|88|1|1|- A Song. A Psalm. Of the sons of Korah. To the chief music-maker; put to Mahalath Leannoth. Maschil. Of Heman the Ezrahite. - O Lord, God of my salvation, I have been crying to you for help by day and by night:|en
2736|88|2|2|願我的禱告達到你面前；求你側耳聽我的呼求！|zh
2737|88|2|2|Let my prayer come before you; give ear to my cry:|en
2738|88|3|3|因為我心裡滿了患難；我的性命臨近陰間。|zh
2739|88|3|3|For my soul is full of evils, and my life has come near to the underworld.|en
2740|88|4|4|我算和下坑的人同列，如同無力（或譯：沒有幫助）的人一樣。|zh
2741|88|4|4|I am numbered among those who go down into the earth; I have become like a man for whom there is no help:|en
2742|88|5|5|我被丟在死人中，好像被殺的人躺在墳墓裡。他們是你不再記念的，與你隔絕了。|zh
2743|88|5|5|My soul is among the dead, like those in the underworld, to whom you give no more thought; for they are cut off from your care.|en
2744|88|6|6|你把我放在極深的坑裡，在黑暗地方，在深處。|zh
2745|88|6|6|You have put me in the lowest deep, even in dark places.|en
2746|88|7|7|你的忿怒重壓我身；你用一切的波浪困住我。（細拉）|zh
2747|88|7|7|The weight of your wrath is crushing me, all your waves have overcome me. (Selah.)|en
2748|88|8|8|你把我所認識的隔在遠處，使我為他們所憎惡；我被拘困，不得出來。|zh
2749|88|8|8|You have sent my friends far away from me; you have made me a disgusting thing in their eyes: I am shut up, and not able to come out.|en
2750|88|9|9|我的眼睛因困苦而乾癟。耶和華啊，我天天求告你，向你舉手。|zh
2751|88|9|9|My eyes are wasting away because of my trouble: Lord, my cry has gone up to you every day, my hands are stretched out to you.|en
2752|88|10|10|你豈要行奇事給死人看麼？難道陰魂還能起來稱讚你麼？（細拉）|zh
2753|88|10|10|Will you do works of wonder for the dead? will the shades come back to give you praise? (Selah.)|en
2754|88|11|11|豈能在墳墓裡述說你的慈愛麼？豈能在滅亡中述說你的信實麼？|zh
2755|88|11|11|Will the story of your mercy be given in the house of the dead? will news of your faith come to the place of destruction?|en
2756|88|12|12|你的奇事豈能在幽暗裡被知道麼？你的公義豈能在忘記之地被知道麼？|zh
2757|88|12|12|May there be knowledge of your wonders in the dark? or of your righteousness where memory is dead?|en
2758|88|13|13|耶和華啊，我呼求你；我早晨的禱告要達到你面前。|zh
2759|88|13|13|But to you did I send up my cry, O Lord; in the morning my prayer came before you.|en
2760|88|14|14|耶和華啊，你為何丟棄我？為何掩面不顧我？|zh
2761|88|14|14|Lord, why have you sent away my soul? why is your face covered from me?|en
2762|88|15|15|我自幼受苦，幾乎死亡；我受你的驚恐，甚至慌張。|zh
2763|88|15|15|I have been troubled and in fear of death from the time when I was young; your wrath is hard on me, and I have no strength.|en
2764|88|16|16|你的烈怒漫過我身；你的驚嚇把我剪除。|zh
2765|88|16|16|The heat of your wrath has gone over me; I am broken by your cruel punishments.|en
2766|88|17|17|這些終日如水環繞我，一齊都來圍困我。|zh
2767|88|17|17|They are round me all the day like water; they have made a circle about me.|en
2768|88|18|18|你把我的良朋密友隔在遠處，使我所認識的人進入黑暗裡。|zh
2769|88|18|18|You have sent my friends and lovers far from me; I am gone from the memory of those who are dear to me.|en
2770|89|1|1|（以斯拉人以探的訓誨詩。）我要歌唱耶和華的慈愛，直到永遠；我要用口將你的信實傳與萬代。|zh
2771|89|1|1|- Maschil. Of Ethan the Ezrahite. - My song will be of the mercies of the Lord for ever: with my mouth will I make his faith clear to all generations.|en
2772|89|2|2|因我曾說：你的慈悲必建立到永遠；你的信實必堅立在天上。|zh
2773|89|2|2|For you have said, Mercy will be made strong for ever; my faith will be unchanging in the heavens.|en
2774|89|3|3|我與我所揀選的人立了約，向我的僕人大衛起了誓：|zh
2775|89|3|3|I have made an agreement with the man of my selection, I have made an oath to David my servant;|en
2776|89|4|4|我要建立你的後裔，直到永遠；要建立你的寶座，直到萬代。（細拉）|zh
2777|89|4|4|I will make your seed go on for ever, your kingdom will be strong through all generations. (Selah.)|en
2778|89|5|5|耶和華啊，諸天要稱讚你的奇事；在聖者的會中，要稱讚你的信實。|zh
2779|89|5|5|In heaven let them give praise for your wonders, O Lord; and your unchanging faith among the saints.|en
2780|89|6|6|在天空誰能比耶和華呢？神的眾子中，誰能像耶和華呢？|zh
2781|89|6|6|For who is there in the heavens in comparison with the Lord? who is like the Lord among the sons of the gods?|en
2782|89|7|7|他在聖者的會中，是大有威嚴的神，比一切在他四圍的更可畏懼。|zh
2783|89|7|7|God is greatly to be feared among the saints, and to be honoured over all those who are about him.|en
2784|89|8|8|耶和華─萬軍之神啊，哪一個大能者像你耶和華？你的信實是在你的四圍。|zh
2785|89|8|8|O Lord God of armies, who is strong like you, O Jah? and your unchanging faith is round about you.|en
2786|89|9|9|你管轄海的狂傲；波浪翻騰，你就使他平靜了。|zh
2787|89|9|9|You have rule over the sea in storm; when its waves are troubled, you make them calm.|en
2788|89|10|10|你打碎了拉哈伯，似乎是已殺的人；你用有能的膀臂打散了你的仇敵。|zh
2789|89|10|10|Rahab was crushed by you like one wounded to death; with your strong arm you put to flight all your haters.|en
2790|89|11|11|天屬你，地也屬你；世界和其中所充滿的都為你所建立。|zh
2791|89|11|11|Yours are the heavens, and the earth is yours; you have made the world, and everything which is in it.|en
2792|89|12|12|南北為你所創造；他泊和黑門都因你的名歡呼。|zh
2793|89|12|12|You have made the north and the south; Tabor and Hermon are sounding with joy at your name.|en
2794|89|13|13|你有大能的膀臂；你的手有力，你的右手也高舉。|zh
2795|89|13|13|Yours is an arm of power; strong is your hand and high your right hand.|en
2796|89|14|14|公義和公平是你寶座的根基；慈愛和誠實行在你前面。|zh
2797|89|14|14|The seat of your kingdom is resting on righteousness and right judging: mercy and good faith come before your face.|en
2798|89|15|15|知道向你歡呼的，那民是有福的！耶和華啊，他們在你臉上的末毼行走。|zh
2799|89|15|15|Happy are the people who have knowledge of the holy cry: the light of your face, O Lord, will be shining on their way.|en
2800|89|16|16|他們因你的名終日歡樂，因你的公義得以高舉。|zh
2801|89|16|16|In your name will they have joy all the day: in your righteousness will they be lifted up.|en
2802|89|17|17|你是他們力量的榮耀；因為你喜悅我們，我們的角必被高舉。|zh
2803|89|17|17|For you are the glory of their strength; in your pleasure will our horn be lifted up.|en
2804|89|18|18|我們的盾牌屬耶和華；我們的王屬以色列的聖者。|zh
2805|89|18|18|For our breastplate is the Lord; and our king is the Holy One of Israel's.|en
2806|89|19|19|當時，你在異象中曉諭你的聖民，說：我已把救助之力加在那有能者的身上；我高舉那從民中所揀選的。|zh
2807|89|19|19|Then your voice came to your holy one in a vision, saying, I have put the crown on a strong one, lifting up one taken from among the people.|en
2808|89|20|20|我尋得我的僕人大衛，用我的聖膏膏他。|zh
2809|89|20|20|I have made discovery of David my servant; I have put my holy oil on his head.|en
2810|89|21|21|我的手必使他堅立；我的膀臂也必堅固他。|zh
2811|89|21|21|My hand will be his support; my arm will give him strength.|en
2812|89|22|22|仇敵必不勒索他；凶惡之子也不苦害他。|zh
2813|89|22|22|The deceit of those who are against him will not overcome him; he will not be troubled by the sons of evil.|en
2814|89|23|23|我要在他面前打碎他的敵人，擊殺那恨他的人。|zh
2815|89|23|23|I will have those who are against him broken before his face, and his haters will be crushed under my blows.|en
2816|89|24|24|只是我的信實和我的慈愛要與他同在；因我的名，他的角必被高舉。|zh
2817|89|24|24|But my faith and my mercy will be with him; and in my name will his horn be lifted up.|en
2818|89|25|25|我要使他的左手伸到海上，右手伸到河上。|zh
2819|89|25|25|I will put his hand in the sea, and his right hand in the rivers.|en
2820|89|26|26|他要稱呼我說：你是我的父，是我的神，是拯救我的磐石。|zh
2821|89|26|26|He will say to me, You are my father, my God, and the Rock of my salvation.|en
2822|89|27|27|我也要立他為長子，為世上最高的君王。|zh
2823|89|27|27|And I will make him the first of my sons, most high over the kings of the earth.|en
2824|89|28|28|我要為他存留我的慈愛，直到永遠；我與他立的約必要堅定。|zh
2825|89|28|28|I will keep my mercy for him for ever; my agreement with him will not be changed.|en
2826|89|29|29|我也要使他的後裔存到永遠，使他的寶座如天之久。|zh
2827|89|29|29|His seed will keep their place for ever; his kingdom will be eternal, like the heavens.|en
2828|89|30|30|倘若他的子孫離棄我的律法，不照我的典章行，|zh
2829|89|30|30|If his children give up my law, and are not ruled by my decisions;|en
2830|89|31|31|背棄我的律例，不遵守我的誡命，|zh
2831|89|31|31|If my rules are broken, and my orders are not kept;|en
2832|89|32|32|我就要用杖責罰他們的過犯，用鞭責罰他們的罪孽。|zh
2833|89|32|32|Then I will send punishment on them for their sin; my rod will be the reward of their evil-doing.|en
2834|89|33|33|只是我必不將我的慈愛全然收回，也必不叫我的信實廢棄。|zh
2835|89|33|33|But I will not take away my mercy from him, and will not be false to my faith.|en
2836|89|34|34|我必不背棄我的約，也不改變我口中所出的。|zh
2837|89|34|34|I will be true to my agreement; the things which have gone out of my lips will not be changed.|en
2838|89|35|35|我一次指著自己的聖潔起誓：我決不向大衛說謊！|zh
2839|89|35|35|I have made an oath once by my holy name, that I will not be false to David.|en
2840|89|36|36|他的後裔要存到永遠；他的寶座在我面前如日之恆一般，|zh
2841|89|36|36|His seed will not come to an end for ever; the seat of his kingdom will be like the sun before me.|en
