|chapter|sec|no|content|lang
478|10|4|4|你起來，這是你當辦的事，我們必幫助你，你當奮勉而行。」|zh
479|10|4|4|Up, now! for this is your business, and we are with you; take heart and do it.|en
480|10|5|5|以斯拉便起來，使祭司長和利未人，並以色列眾人起誓說，必照這話去行；他們就起了誓。|zh
481|10|5|5|Then Ezra got up, and made the chiefs of the priests and the Levites and all Israel take an oath that they would do this. So they took an oath.|en
482|10|6|6|以斯拉從神殿前起來，進入以利亞實的兒子約哈難的屋裡，到了那裡不吃飯，也不喝水；因為被擄歸回之人所犯的罪，心裡悲傷。|zh
483|10|6|6|Then Ezra got up from before the house of God and went into the room of Jehohanan, the son of Eliashib; but when he came there, he took no food or drink, for he was sorrowing for the sin of those who had come back.|en
484|10|7|7|他們通告猶大和耶路撒冷被擄歸回的人，叫他們在耶路撒冷聚集。|zh
485|10|7|7|And they made a public statement through all Judah and Jerusalem, to all those who had come back, that they were to come together to Jerusalem;|en
486|10|8|8|凡不遵首領和長老所議定、三日之內不來的，就必抄他的家，使他離開被擄歸回之人的會。|zh
487|10|8|8|And that if anyone did not come before three days were past, as ordered by the rulers and the responsible men, all his goods would be put under the curse, and he himself would be cut off from the meeting of the people who had come back.|en
488|10|9|9|於是，猶大和便雅憫眾人，三日之內都聚集在耶路撒冷。那日正是九月二十日，眾人都坐在神殿前的寬闊處；因這事，又因下大雨，就都戰兢。|zh
489|10|9|9|Then all the men of Judah and Benjamin came together to Jerusalem before three days were past; it was the ninth month, on the twentieth day of the month; and all the people were seated in the wide square in front of the house of God, shaking with fear because of this business and because of the great rain.|en
490|10|10|10|祭司以斯拉站起來，對他們說：你們有罪了；因你們娶了外邦的女子為妻，增添以色列人的罪惡。|zh
491|10|10|10|And Ezra the priest got to his feet and said to them, You have done wrong and taken strange women for your wives, so increasing the sin of Israel.|en
492|10|11|11|現在當向耶和華─你們列祖的神認罪，遵行他的旨意，離絕這些國的民和外邦的女子。」|zh
493|10|11|11|So now, give praise to the Lord, the God of your fathers, and do his pleasure; and make yourselves separate from the peoples of the land and from the strange women.|en
494|10|12|12|會眾都大聲回答說：我們必照著你的話行，|zh
495|10|12|12|Then all the people, answering, said with a loud voice, As you have said, so it is right for us to do.|en
496|10|13|13|只是百姓眾多，又逢大雨的時令，我們不能站在外頭，這也不是一兩天辦完的事，因我們在這事上犯了大罪；|zh
497|10|13|13|But the number of people is great, and it is a time of much rain; it is not possible for us to go on waiting outside, and this is not a thing which may be done in one day or even two: for our sin in this business is great.|en
498|10|14|14|不如為全會眾派首領辦理。凡我們城邑中娶外邦女子為妻的，當按所定的日期，同著本城的長老和士師而來，直到辦完這事，神的烈怒就轉離我們了。」|zh
499|10|14|14|So now let our rulers be representatives for all the people, and let all those in our towns who are married to strange women come at fixed times, and with them the responsible men and the judges of every town, till the burning wrath of our God is turned away from us, and this has been done.|en
500|10|15|15|惟有亞撒黑的兒子約拿單，特瓦的兒子雅哈謝阻擋（或譯：總辦）這事，並有米書蘭和利未人沙比太幫助他們。|zh
501|10|15|15|Only Jonathan, the son of Asahel, and Jahzeiah, the son of Tikvah, were against this, Meshullam and Shabbethai the Levite supporting them.|en
502|10|16|16|被擄歸回的人如此而行。祭司以斯拉和些族長按著宗族都指名見派；在十月初一日，一同在座查辦這事，|zh
503|10|16|16|So those who had come back did so. And Ezra the priest, with certain heads of families, by their fathers' families, all of them by their names, were marked out; and on the first day of the tenth month they took their places to go into the question with care.|en
504|10|17|17|到正月初一日，才查清娶外邦女子的人數。|zh
505|10|17|17|And they got to the end of all the men who were married to strange women by the first day of the first month.|en
506|10|18|18|在祭司中查出娶外邦女子為妻的，就是耶書亞的子孫約薩達的兒子，和他弟兄瑪西雅、以利以謝、雅立、基大利；|zh
507|10|18|18|And among the sons of the priests who were married to strange women were these: of the sons of Jeshua, the son of Jozadak and his brothers, Maaseiah and Eliezer and Jarib and Gedaliah.|en
508|10|19|19|他們便應許必休他們的妻。他們因有罪，就獻群中的一隻公綿羊贖罪。|zh
509|10|19|19|And they gave their word that they would put away their wives; and for their sin, they gave an offering of a male sheep of the flock.|en
510|10|20|20|音麥的子孫中，有哈拿尼、西巴第雅。|zh
511|10|20|20|And of the sons of Immer, Hanani and Zebadiah.|en
512|10|21|21|哈琳的子孫中，有瑪西雅、以利雅、示瑪雅、耶歇、烏西雅。|zh
513|10|21|21|And of the sons of Harim, Maaseiah and Elijah and Shemaiah and Jehiel and Uzziah.|en
514|10|22|22|巴施戶珥的子孫中，有以利約乃、瑪西雅、以實瑪利、拿坦業、約撒拔、以利亞撒。|zh
515|10|22|22|And of the sons of Pashhur, Elioenai, Maaseiah, Ishmael, Nethanel, Jozabad, and Elasah.|en
516|10|23|23|利未人中，有約撒拔、示每、基拉雅（基拉雅就是基利他），還有毗他希雅、猶大、以利以謝。|zh
517|10|23|23|And of the Levites, Jozabad, and Shimei, and Kelaiah (that is Kelita), Pethahiah, Judah, and Eliezer.|en
518|10|24|24|歌唱的人中有以利亞實。守門的人中，有沙龍、提聯、烏利。|zh
519|10|24|24|And of the music-makers, Eliashib; and of the door-keepers, Shallum and Telem and Uri.|en
520|10|25|25|以色列人巴錄的子孫中，有拉米、耶西雅、瑪基雅、米雅民、以利亞撒、瑪基雅、比拿雅。|zh
521|10|25|25|And of Israel, the sons of Parosh, Ramiah and Izziah and Malchijah and Mijamin and Eleazar and Malchijah and Benaiah.|en
522|10|26|26|以攔的子孫中，有瑪他尼、撒迦利亞、耶歇、押底、耶利末、以利雅。|zh
523|10|26|26|And of the sons of Elam, Mattaniah, Zechariah, and Jehiel and Abdi and Jeremoth and Elijah.|en
524|10|27|27|薩土的子孫中，有以利約乃、以利亞實、瑪他尼、耶利末、撒拔、亞西撒。|zh
525|10|27|27|And of the sons of Zattu, Elioenai, Eliashib, Mattaniah, and Jeremoth and Zabad and Aziza.|en
526|10|28|28|比拜的子孫中，有約哈難、哈拿尼雅、薩拜、亞勒。|zh
527|10|28|28|And of the sons of Bebai, Jehohanan, Hananiah, Zabbai, Athlai.|en
528|10|29|29|巴尼的子孫中，有米書蘭、瑪鹿、亞大雅、雅述、示押、耶利末。|zh
529|10|29|29|And of the sons of Bani, Meshullam, Malluch, and Adaiah, Jashub and Sheal, Jeremoth.|en
530|10|30|30|巴哈•摩押的子孫中，有阿底拿、基拉、比拿雅、瑪西雅、瑪他尼、比撒列、賓內、瑪拿西。|zh
531|10|30|30|And of the sons of Pahath-moab, Adna and Chelal, Benaiah, Maaseiah, Mattaniah, Bezalel and Binnui and Manasseh.|en
532|10|31|31|哈琳的子孫中，有以利以謝、伊示雅、瑪基雅、示瑪雅、西緬、|zh
533|10|31|31|And of the sons of Harim, Eliezer, Isshijah, Malchijah, Shemaiah, Shimeon,|en
534|10|32|32|便雅憫、瑪鹿、示瑪利雅。|zh
535|10|32|32|Benjamin, Malluch, Shemariah.|en
536|10|33|33|哈順的子孫中，有瑪特乃、瑪達他、撒拔、以利法列、耶利買、瑪拿西、示每。|zh
537|10|33|33|Of the sons of Hashum, Mattenai, Mattattah, Zabad, Eliphelet, Jeremai, Manasseh, Shimei.|en
538|10|34|34|巴尼的子孫中，有瑪玳、暗蘭、烏益、|zh
539|10|34|34|Of the sons of Bani, Maadai, Amram, and Uel,|en
540|10|35|35|比拿雅、比底雅、基祿、|zh
541|10|35|35|Benaiah, Bedeiah, Cheluhi,|en
542|10|36|36|瓦尼雅、米利末、以利亞實、|zh
543|10|36|36|Vaniah, Meremoth, Eliashib,|en
544|10|37|37|瑪他尼、瑪特乃、雅掃、|zh
545|10|37|37|Mattaniah, Mattenai, and Jaasu,|en
546|10|38|38|巴尼、賓內、示每、|zh
547|10|38|38|And Bani and Binnui, Shimei;|en
548|10|39|39|示利米雅、拿單、亞大雅、|zh
549|10|39|39|And Shelemiah and Nathan and Adaiah,|en
550|10|40|40|瑪拿底拜、沙賽、沙賴、|zh
551|10|40|40|Machnadebai, Shashai, Sharai,|en
552|10|41|41|亞薩利、示利米雅、示瑪利雅、|zh
553|10|41|41|Azarel and Shelemiah, Shemariah,|en
554|10|42|42|沙龍、亞瑪利雅、約瑟。|zh
555|10|42|42|Shallum, Amariah, Joseph.|en
556|10|43|43|尼波的子孫中，有耶利、瑪他提雅、撒拔、西比拿、雅玳、約珥、比拿雅。|zh
557|10|43|43|Of the sons of Nebo, Jeiel, Mattithiah, Zabad, Zebina, Iddo, and Joel, Benaiah.|en
558|10|44|44|這些人都娶了外邦女子為妻，其中也有生了兒女的。|zh
559|10|44|44|All these had taken strange wives; and some of them had wives by whom they had offspring.|en
